"Plot Title: 10355260"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10355260, SEN S/N: 10355260)","Intensity, Lux (LGR S/N: 10355260, SEN S/N: 10355260)"
496,06/16/21 07:00:00 AM,20.901,85422.8
497,06/16/21 08:00:00 AM,29.152,148801.0
498,06/16/21 09:00:00 AM,31.472,170845.6
499,06/16/21 10:00:00 AM,33.326,187379.0
500,06/16/21 11:00:00 AM,32.188,187379.0
501,06/16/21 12:00:00 PM,32.807,187379.0
502,06/16/21 01:00:00 PM,33.953,165334.4
503,06/16/21 02:00:00 PM,33.953,132267.5
504,06/16/21 03:00:00 PM,32.600,99200.7
505,06/16/21 04:00:00 PM,31.268,74400.5
506,06/16/21 05:00:00 PM,29.552,46844.8
507,06/16/21 06:00:00 PM,18.140,3788.9
508,06/16/21 07:00:00 PM,14.996,2325.0
509,06/16/21 08:00:00 PM,12.594,150.7
510,06/16/21 09:00:00 PM,10.651,0.0
511,06/16/21 10:00:00 PM,9.866,0.0
512,06/16/21 11:00:00 PM,8.879,0.0
513,06/17/21 12:00:00 AM,8.581,0.0
514,06/17/21 01:00:00 AM,7.782,0.0
515,06/17/21 02:00:00 AM,7.079,0.0
516,06/17/21 03:00:00 AM,6.775,0.0
517,06/17/21 04:00:00 AM,6.877,484.4
518,06/17/21 05:00:00 AM,7.481,2497.2
519,06/17/21 06:00:00 AM,11.334,28933.5
520,06/17/21 07:00:00 AM,23.388,93689.5
521,06/17/21 08:00:00 AM,31.983,148801.0
522,06/17/21 09:00:00 AM,36.079,170845.6
523,06/17/21 10:00:00 AM,37.935,187379.0
524,06/17/21 11:00:00 AM,37.714,198401.3
